Date,Open,High,Low,Close,Volume,Cluster
2023-02-02,183.38,197.16,180.16,188.77,150475687.0,1
2023-02-01,148.03,153.58,147.06,153.12,55661017.0,1
2023-01-31,147.95,149.88,147.52,148.97,29842109.0,0
2023-01-30,149.405,151.1233,146.95,147.06,28040100.0,0
2023-01-27,148.237,153.19,147.39,151.74,35771865.0,0
2023-01-26,144.4,147.51,143.3,147.3,25482084.0,0
2023-01-25,141.22,143.17,140.31,141.5,26622021.0,0
2023-01-24,141.69,145.0,141.36,143.14,21970190.0,0
2023-01-23,139.29,143.76,138.66,143.27,27470093.0,0
2023-01-20,135.89,139.94,134.61,139.37,28688630.0,0
2023-01-19,132.49,137.45,132.14,136.15,28625232.0,0
2023-01-18,135.81,137.25,132.8,133.02,20215486.0,0
2023-01-17,136.176,136.75,134.25,135.36,21147587.0,0
2023-01-13,134.97,137.39,134.835,136.98,22423839.0,0
2023-01-12,133.44,137.6781,131.76,136.71,30757732.0,0
2023-01-11,130.96,133.8494,130.34,132.89,25423046.0,0
2023-01-10,127.27,133.44,127.15,132.99,28684431.0,0
2023-01-09,131.16,132.95,129.28,129.47,26649145.0,0
2023-01-06,128.97,130.33,126.04,130.02,27584498.0,0
2023-01-05,126.125,128.52,124.54,126.94,25447099.0,0
2023-01-04,127.38,129.0498,125.85,127.37,32397094.0,0
2023-01-03,122.82,126.37,122.28,124.74,35528531.0,1
2022-12-30,118.16,120.42,117.74,120.34,19583825.0,0
2022-12-29,116.4,121.03,115.77,120.26,22366192.0,0
2022-12-28,116.25,118.15,115.51,115.62,19612473.0,0
2022-12-27,117.93,118.6,116.0501,116.88,21392311.0,0
2022-12-23,116.03,118.175,115.535,118.04,17796625.0,0
2022-12-22,117.2,118.62,114.38,117.12,23618121.0,0
2022-12-21,116.7,120.34,115.62,119.76,20392799.0,0
2022-12-20,113.26,117.33,112.46,117.09,28742501.0,0
2022-12-19,116.83,117.8,114.331,114.48,29769875.0,1
2022-12-16,120.23,123.31,118.8214,119.43,67064001.0,1
2022-12-15,118.33,118.625,114.01,116.15,34530970.0,1
2022-12-14,119.39,124.14,119.39,121.59,36922037.0,1
2022-12-13,122.13,123.3,118.64,120.15,44701054.0,1
2022-12-12,115.18,115.72,113.14,114.71,24747064.0,0
2022-12-09,115.3,117.54,113.87,115.9,26033353.0,0
2022-12-08,116.39,117.34,114.59,115.33,30619418.0,1
2022-12-07,113.76,115.88,112.88,113.93,29461137.0,1
2022-12-06,119.91,120.55,113.74,114.12,43689183.0,1
2022-12-05,121.75,124.67,121.35,122.43,35474884.0,1
2022-12-02,117.83,124.04,117.61,123.49,39950464.0,1
2022-12-01,119.198,121.2,118.4,120.44,36551374.0,1
2022-11-30,109.505,118.16,109.38,118.1,43348557.0,1
2022-11-29,109.54,110.94,108.5437,109.46,23899238.0,0
2022-11-28,110.78,112.04,108.38,108.78,23332816.0,0
2022-11-25,111.3,112.73,111.02,111.41,12007566.0,0
2022-11-23,111.72,112.67,110.73,112.24,21343083.0,0
2022-11-22,109.86,111.62,108.3216,111.44,29028963.0,1
2022-11-21,111.52,112.3699,109.19,109.86,24351074.0,0
2022-11-18,113.8,114.32,110.62,112.05,33357707.0,1
2022-11-17,110.41,112.33,109.8,111.45,35093822.0,1
2022-11-16,114.5,116.075,112.66,113.23,33287773.0,1
2022-11-15,116.07,118.74,114.4116,117.08,50670499.0,1
2022-11-14,110.99,116.27,110.8,114.22,53394974.0,1
2022-11-11,109.23,114.9,108.81,113.02,59961742.0,1
2022-11-10,107.12,112.75,104.61,111.87,80670961.0,1
2022-11-09,101.72,104.9,100.74,101.47,107677284.0,1
2022-11-08,95.92,97.8,94.79,96.47,52088320.0,1
2022-11-07,94.78,96.88,93.1,96.72,81987295.0,1
2022-11-04,90.35,91.39,88.09,90.79,55638061.0,1
2022-11-03,90.08,90.4576,88.41,88.91,60664012.0,1
2022-11-02,94.205,95.2,90.48,90.54,71821058.0,1
2022-11-01,94.33,97.49,93.55,95.2,110189617.0,1
2022-10-31,98.22,99.32,92.6,93.16,121361444.0,1
2022-10-28,99.58,100.85,97.51,99.2,95928306.0,1
2022-10-27,97.975,102.5,96.38,97.94,232316571.0,1
2022-10-26,131.68,135.55,128.53,129.82,89294679.0,1
2022-10-25,130.875,138.35,130.59,137.51,38433219.0,0
2022-10-24,127.25,133.48,124.57,129.72,63563447.0,1
2022-10-21,126.31,130.12,125.44,130.01,46348647.0,1
2022-10-20,132.93,136.77,131.31,131.53,26356276.0,0
2022-10-19,132.89,137.0,132.22,133.23,30691047.0,0
2022-10-18,137.085,137.8399,131.4,132.8,25444979.0,0
2022-10-17,130.3,134.79,130.18,134.04,29612245.0,0
2022-10-14,131.0,131.79,126.52,126.76,23559407.0,0
2022-10-13,123.53,131.14,122.5301,130.29,34325715.0,0
2022-10-12,128.32,129.67,126.25,127.5,34605245.0,0
2022-10-11,131.62,132.66,126.99,128.54,38481403.0,0
2022-10-10,133.55,136.11,131.87,133.79,24023982.0,0
2022-10-07,136.76,138.29,132.44,133.45,33214773.0,0
2022-10-06,137.715,141.45,136.6,139.07,36231056.0,0
2022-10-05,138.24,140.21,134.78,138.98,27979348.0,0
2022-10-04,140.49,142.3901,139.34,140.28,34670729.0,0
2022-10-03,137.14,139.62,136.1,138.61,27723063.0,0
2022-09-30,136.05,140.99,135.5,135.68,33166393.0,0
2022-09-29,139.36,139.84,135.2,136.41,38985414.0,0
2022-09-28,134.62,142.03,134.27,141.61,32658478.0,0
2022-09-27,137.92,139.42,134.1201,134.4,30826471.0,0
2022-09-26,140.12,142.24,136.19,136.37,30497021.0,0
2022-09-23,141.42,142.62,138.89,140.41,31710685.0,0
2022-09-22,141.55,144.58,140.87,142.82,34162531.0,0
2022-09-21,146.39,149.6,142.0,142.12,38338614.0,0
2022-09-20,145.775,148.84,145.22,146.09,23217350.0,0
2022-09-19,145.235,148.58,145.1,148.02,22169477.0,0
2022-09-16,148.05,148.58,144.2935,146.29,40122824.0,0
2022-09-15,149.8,154.1984,148.7,149.55,34606348.0,0
2022-09-14,153.33,153.54,149.05,151.47,43064195.0,0
2022-09-13,161.54,161.63,152.67,153.13,44444061.0,0
2022-09-12,167.39,171.39,167.28,168.96,23220405.0,0
2022-09-09,163.248,169.54,163.02,169.15,22129802.0,0
2022-09-08,158.71,162.23,157.74,162.06,22530785.0,0
2022-09-07,157.76,160.955,156.81,160.39,16831182.0,0
2022-09-06,160.1,161.69,157.69,158.54,19282598.0,0
2022-09-02,167.45,167.93,159.22,160.32,22634191.0,0
2022-09-01,163.58,167.3599,160.345,165.36,30145683.0,0
2022-08-31,167.07,167.84,162.14,162.93,40952975.0,0
2022-08-30,160.355,161.66,155.91,157.16,19567948.0,0
2022-08-29,160.655,163.05,159.01,159.17,19771863.0,0
2022-08-26,168.48,170.92,161.6726,161.78,24023633.0,0
2022-08-25,165.18,168.88,164.02,168.78,15550514.0,0
2022-08-24,160.6,165.46,159.77,163.26,20891481.0,0
2022-08-23,162.48,165.05,160.7,161.11,18111777.0,0
2022-08-22,165.49,165.49,162.26,163.05,19499711.0,0
2022-08-19,170.2,172.32,167.05,167.96,26240799.0,0
2022-08-18,174.34,175.76,171.86,174.66,18844451.0,0
2022-08-17,176.76,178.14,174.17,174.85,20118133.0,0
2022-08-16,179.44,180.99,177.035,179.47,21156710.0,0
2022-08-15,178.96,181.44,178.2,180.89,15878671.0,0
2022-08-12,180.81,181.4572,178.911,180.5,21274046.0,0
2022-08-11,179.71,183.1,176.37,177.49,24079062.0,0
2022-08-10,175.99,180.48,173.95,178.34,30262132.0,0
2022-08-09,168.95,169.53,166.6,168.53,18655056.0,0
2022-08-08,168.0,177.51,167.13,170.25,27299113.0,0
2022-08-05,166.99,171.612,165.8,167.11,25832701.0,0
2022-08-04,168.295,172.15,166.8,170.57,23938212.0,0
2022-08-03,162.69,169.54,161.57,168.8,31717527.0,0
2022-08-02,158.31,162.24,158.01,160.19,27374516.0,0
2022-08-01,157.25,165.19,155.2301,159.93,40596702.0,0
2022-07-29,157.69,160.14,155.17,159.1,42065395.0,0
2022-07-28,161.06,161.51,154.85,160.72,73214326.0,1
2022-07-27,162.59,170.87,162.02,169.58,43846557.0,0
2022-07-26,165.94,166.0,157.95,159.15,28468424.0,0
2022-07-25,169.0,170.57,164.805,166.65,26166326.0,0
2022-07-22,173.07,175.5995,168.41,169.27,42583916.0,0
2022-07-21,180.63,183.85,178.87,183.17,27195815.0,0
2022-07-20,177.485,183.6,176.7,183.09,24784274.0,0
2022-07-19,170.37,176.49,169.51,175.78,25933679.0,0
2022-07-18,166.75,171.685,165.64,167.23,23574337.0,0
2022-07-15,160.54,164.98,159.82,164.7,23342807.0,0
2022-07-14,161.22,162.59,157.2801,158.05,23765168.0,0
2022-07-13,160.16,164.98,159.6127,163.49,16555138.0,0
2022-07-12,164.8,165.9107,162.1,163.27,16639659.0,0
2022-07-11,167.065,167.49,161.91,162.88,21905133.0,0
2022-07-08,169.98,172.4,168.1501,170.88,19249243.0,0
2022-07-07,169.45,172.72,167.78,172.19,24083368.0,0
2022-07-06,168.2,171.59,165.46,169.77,23085921.0,0
2022-07-05,158.14,168.25,157.02,168.19,28664799.0,0
2022-07-01,160.31,160.62,155.0,160.03,31423933.0,0
2022-06-30,162.15,165.23,158.49,161.25,35250605.0,0
2022-06-29,163.57,166.33,160.32,163.94,28595236.0,0
2022-06-28,169.9,171.3,160.61,160.68,27788725.0,0
2022-06-27,171.32,171.75,168.01,169.49,29174559.0,0
2022-06-24,161.725,170.25,161.3,170.16,68736009.0,1
2022-06-23,156.27,159.75,154.25,158.75,40499198.0,0
2022-06-22,158.38,160.79,155.44,155.85,47596820.0,0
2022-06-21,165.93,167.76,155.97,157.05,50724899.0,0
2022-06-17,161.68,165.9,159.9,163.74,31374215.0,0
2022-06-16,163.72,165.08,159.61,160.87,26944143.0,0
2022-06-15,167.2,172.16,163.975,169.35,30008251.0,0
2022-06-14,166.03,166.75,161.3601,163.73,27244274.0,0
2022-06-13,170.59,172.575,164.03,164.26,31749304.0,0
2022-06-10,183.04,183.1,175.02,175.57,27478354.0,0
2022-06-09,194.28,199.45,183.68,184.0,23501579.0,0
2022-06-08,194.67,202.03,194.41,196.64,22267154.0,0
2022-06-07,191.93,196.53,191.49,195.65,18828687.0,0
2022-06-06,193.99,196.92,188.4,194.25,30574242.0,0
2022-06-03,195.98,196.61,189.78,190.78,19464993.0,0
2022-06-02,188.45,200.935,187.73,198.86,31951582.0,0
2022-06-01,196.51,199.53,185.0,188.64,36623495.0,0
2022-05-31,194.885,197.6,192.01,193.64,26131103.0,0
2022-05-27,191.36,195.3329,189.8,195.13,22562727.0,0
2022-05-26,182.878,192.8301,182.26,191.63,23056455.0,0
2022-05-25,180.4,185.45,179.32,183.83,28030194.0,0
2022-05-24,180.55,183.6759,176.11,181.28,50406273.0,0
2022-05-23,195.19,196.9924,191.24,196.23,25059161.0,0
2022-05-20,194.97,197.91,187.87,193.54,31465570.0,0
2022-05-19,191.2,195.29,189.6,191.29,24446938.0,0
2022-05-18,200.0,201.0,191.63,192.24,23959966.0,0
2022-05-17,202.115,205.46,198.36,202.62,24872729.0,0
2022-05-16,197.05,205.37,195.93,200.04,27112595.0,0
2022-05-13,192.58,199.89,191.28,198.62,24549844.0,0
2022-05-12,187.055,198.05,184.78,191.24,38262226.0,0
2022-05-11,196.325,200.6742,188.27,188.74,31153383.0,0
2022-05-10,199.51,202.96,194.19,197.65,34452491.0,0
2022-05-09,199.84,202.57,195.58,196.21,36303200.0,0
2022-05-06,207.34,209.38,201.02,203.77,34747158.0,0
2022-05-05,218.74,220.17,206.16,208.28,41129192.0,0
2022-05-04,210.65,224.3,206.96,223.41,41197345.0,0
2022-05-03,210.45,214.8999,208.09,212.03,41556267.0,0
2022-05-02,201.165,211.88,200.99,211.13,49915289.0,0
2022-04-29,204.46,212.48,199.9,200.47,49193434.0,0
2022-04-28,202.92,208.53,192.9,205.73,100890551.0,1
2022-04-27,174.43,181.2099,169.0,174.95,71062886.0,1
2022-04-26,186.63,187.185,179.5,180.95,30872853.0,0
2022-04-25,182.73,187.18,181.655,186.99,29281060.0,0
2022-04-22,190.37,192.72,183.27,184.11,36426769.0,0
2022-04-21,201.6,202.965,185.58,188.07,49954078.0,0
2022-04-20,213.605,214.16,198.92,200.42,42859593.0,0
2022-04-19,210.52,218.4299,209.0,217.31,20089871.0,0
2022-04-18,210.0,213.38,208.3,210.77,16580792.0,0
2022-04-14,214.89,214.99,210.0,210.18,18379455.0,0
2022-04-13,211.82,216.61,211.33,214.99,19231816.0,0
2022-04-12,220.235,222.03,213.13,214.14,20128827.0,0
2022-04-11,218.42,220.61,215.2198,216.46,20516586.0,0
2022-04-08,222.38,225.13,220.0283,222.33,18375711.0,0
2022-04-07,223.93,225.52,218.56,222.95,21037187.0,0
2022-04-06,226.91,228.9899,221.405,223.3,28995080.0,0
2022-04-05,234.08,236.86,231.02,231.84,29525086.0,0
2022-04-04,225.98,234.351,225.86,233.89,28100826.0,0
2022-04-01,224.55,227.28,222.7,224.85,19544758.0,0
2022-03-31,228.45,228.49,222.26,222.36,24192266.0,0
2022-03-30,228.91,231.151,226.71,227.85,25588046.0,0
2022-03-29,226.07,230.89,225.29,229.86,31417857.0,0
2022-03-28,222.13,224.04,219.54,223.59,26224141.0,0
2022-03-25,220.51,225.5,218.8901,221.82,39854786.0,0
2022-03-24,215.0,220.67,214.79,219.57,31502314.0,0
2022-03-23,213.33,216.7988,212.16,213.46,23717321.0,0
2022-03-22,211.37,219.46,210.18,216.65,31794933.0,0
2022-03-21,214.5,214.71,207.63,211.49,29072837.0,0
2022-03-18,206.7,216.8,206.0,216.49,51235040.0,0
2022-03-17,201.7,208.04,201.11,207.84,29499681.0,0
2022-03-16,194.7,203.73,194.52,203.63,40640264.0,0
2022-03-15,190.8,192.28,185.911,192.03,31721682.0,0
2022-03-14,187.03,192.29,185.82,186.63,31010462.0,0
2022-03-11,192.635,193.56,186.67,187.61,34694534.0,0
2022-03-10,194.84,196.28,191.068,195.21,24852975.0,0
2022-03-09,195.74,199.1,193.92,198.5,31894695.0,0
2022-03-08,187.85,196.7,186.11,190.29,37508149.0,0
2022-03-07,200.79,200.89,187.28,187.47,38560609.0,0
2022-03-04,202.37,205.89,198.79,200.06,32146264.0,0
2022-03-03,209.015,209.08,201.42,202.97,27263524.0,0
2022-03-02,204.775,209.15,202.02,208.11,29452147.0,0
2022-03-01,209.87,211.7517,202.22,203.49,27094902.0,0
2022-02-28,207.675,213.1508,206.83,211.03,34239803.0,0
2022-02-25,204.94,211.32,203.18,210.48,37627551.0,0
2022-02-24,191.06,208.35,190.22,207.6,49957167.0,0
2022-02-23,204.16,206.94,198.05,198.45,44481359.0,0
2022-02-22,202.34,207.48,200.06,202.08,39703994.0,0
2022-02-18,209.39,210.75,205.18,206.16,37128438.0,0
2022-02-17,214.02,217.5,207.1601,207.71,38747533.0,0
2022-02-16,212.41,217.46,212.36,216.54,45817457.0,0
2022-02-15,220.47,221.15,215.06,221.0,42685473.0,0
2022-02-14,219.31,221.0,214.78,217.7,38184035.0,0
2022-02-11,228.46,230.42,218.7701,219.55,46156943.0,0
2022-02-10,228.27,235.0,226.7,228.07,49310356.0,0
2022-02-09,224.2,233.37,222.21,232.0,86563275.0,0
2022-02-08,220.85,225.77,216.15,220.18,94729672.0,0
2022-02-07,237.7,238.3,224.01,224.91,88613826.0,0
2022-02-04,234.97,242.6099,230.11,237.09,89342247.0,0
2022-02-03,244.645,248.0,235.745,237.76,188119925.0,1
2022-02-02,327.82,328.0,316.8747,323.0,58458280.0,2
2022-02-01,314.555,319.6598,312.12,319.0,18023796.0,2
2022-01-31,300.68,313.79,299.32,313.26,21579474.0,2
2022-01-28,295.6204,301.9,293.0333,301.71,21871620.0,2
2022-01-27,297.752,301.709,294.26,294.64,21629922.0,2
2022-01-26,307.01,307.51,290.85,294.63,28348801.0,2
2022-01-25,299.95,306.23,297.58,300.15,25108454.0,2
2022-01-24,297.84,309.53,289.01,308.71,38936901.0,2
2022-01-21,314.81,318.31,303.04,303.17,28710717.0,2
2022-01-20,323.9,327.82,315.98,316.56,16925030.0,2
2022-01-19,319.5822,327.1,319.33,319.59,20563976.0,2
2022-01-18,323.29,324.21,317.64,318.15,22352652.0,2
2022-01-14,321.79,332.73,321.21,331.9,16868497.0,2
2022-01-13,334.98,335.63,325.76,326.48,14797109.0,2
2022-01-12,335.18,336.365,330.03,333.26,14104858.0,2
2022-01-11,326.78,334.63,325.28,334.37,16191633.0,2
2022-01-10,325.31,328.34,315.43,328.07,24942383.0,2
2022-01-07,332.74,337.0,328.8801,331.79,14722020.0,2
2022-01-06,322.82,339.165,322.72,332.46,27962809.0,2
2022-01-05,333.02,335.76,323.84,324.17,20564521.0,2
2022-01-04,339.95,343.0854,331.8711,336.53,15997974.0,2
2022-01-03,338.295,341.0816,337.19,338.54,14562849.0,2
2021-12-31,343.015,343.44,336.27,336.35,12516527.0,2
2021-12-30,344.0,347.23,343.22,344.36,10593347.0,2
2021-12-29,346.91,349.6899,341.6401,342.94,10747009.0,2
2021-12-28,346.63,352.71,345.2,346.22,16637608.0,2
2021-12-27,338.845,347.87,338.01,346.18,17795026.0,2
2021-12-23,330.1,336.67,328.36,335.24,13987698.0,2
2021-12-22,333.8003,334.51,328.26,330.45,16764566.0,2
2021-12-21,326.41,336.0,323.75,334.2,16116784.0,2
2021-12-20,329.775,329.9,322.53,325.45,17901783.0,2
2021-12-17,332.795,337.11,330.75,333.79,40012637.0,2
2021-12-16,338.98,344.46,333.74,334.9,22635025.0,2
2021-12-15,332.4935,342.11,323.98,341.66,24681326.0,2
2021-12-14,328.05,335.7,327.65,333.74,20461024.0,2
2021-12-13,330.95,341.09,329.59,334.49,22948655.0,2
2021-12-10,332.555,335.03,326.37,329.75,14527969.0,2
2021-12-09,329.54,336.13,328.0,329.82,16879168.0,2
2021-12-08,325.0,332.75,323.07,330.56,19937722.0,2
2021-12-07,321.57,326.54,321.0,322.81,18794047.0,2
2021-12-06,308.13,320.1,306.34,317.87,21758340.0,2
2021-12-03,313.73,313.75,299.5,306.84,27471010.0,2
2021-12-02,311.4,314.6,307.2,310.39,24396169.0,2
2021-12-01,330.29,330.5,310.29,310.6,30384083.0,2
2021-11-30,335.0,335.81,323.43,324.46,25390008.0,2
2021-11-29,336.89,340.67,335.305,338.03,16650949.0,2
2021-11-26,335.795,337.75,331.902,333.12,14750737.0,2
2021-11-24,336.0,341.78,332.81,341.06,13566181.0,2
2021-11-23,338.93,341.3999,333.5,337.25,17224986.0,2
2021-11-22,349.05,353.83,340.51,341.01,27116811.0,2
2021-11-19,342.2,352.1,339.9,345.3,26488541.0,2
2021-11-18,339.72,342.46,335.3,338.69,17487235.0,2
2021-11-17,344.24,347.3,340.1,340.77,13602812.0,2
2021-11-16,343.83,346.65,340.87,342.96,18181106.0,2
2021-11-15,344.34,353.65,343.2,347.56,25076603.0,2
2021-11-12,330.18,341.86,329.78,340.89,25099642.0,2
2021-11-11,329.82,332.459,327.0,327.74,12376563.0,2
2021-11-10,332.49,333.19,325.51,327.64,21872605.0,2
2021-11-09,340.0,341.3075,334.47,335.37,17469000.0,2
2021-11-08,344.42,344.789,338.34,338.62,18342458.0,2
2021-11-05,340.31,346.79,339.64,341.13,26872817.0,2
2021-11-04,334.0065,337.273,332.65,335.85,22495281.0,2
2021-11-03,327.49,332.15,323.2,331.62,20786502.0,2
2021-11-02,331.38,334.7895,323.8,328.08,28259036.0,2
2021-11-01,326.04,333.45,326.0,329.98,31164440.0,2
2021-10-29,320.19,325.9999,319.6,323.57,37059384.0,2
2021-10-28,312.99,325.52,308.11,316.92,50806840.0,2
2021-10-27,314.19,319.25,312.06,312.22,29971761.0,2
2021-10-26,328.26,330.2099,309.6,315.81,65654043.0,2
2021-10-25,320.3,329.56,319.72,328.69,38408957.0,2
2021-10-22,326.345,329.63,321.11,324.61,35224543.0,2
2021-10-21,340.275,342.31,337.8,341.88,16354423.0,2
2021-10-20,343.445,343.98,339.4531,340.78,13639465.0,2
2021-10-19,339.645,342.46,337.28,339.99,18786316.0,2
2021-10-18,328.95,335.89,327.5,335.34,21585018.0,2
2021-10-15,328.68,329.07,322.51,324.76,21596370.0,2
2021-10-14,328.355,330.52,327.1,328.53,14302154.0,2
2021-10-13,326.97,327.0,322.66,324.54,14761470.0,2
2021-10-12,323.03,324.38,317.37,323.77,31658684.0,2
2021-10-11,327.625,330.46,325.31,325.45,14708224.0,2
2021-10-08,331.51,333.4,328.71,330.05,15946110.0,2
2021-10-07,337.0,338.84,328.98,329.22,28307456.0,2
2021-10-06,329.74,334.38,325.8,333.64,26443010.0,2
2021-10-05,328.58,335.18,326.1638,332.96,35377947.0,2
2021-10-04,335.53,335.94,322.7,326.23,42884975.0,2
2021-10-01,341.61,345.02,338.64,343.01,14905311.0,2
2021-09-30,340.445,342.8,338.15,339.39,16547094.0,2
2021-09-29,343.15,345.23,338.88,339.61,14452241.0,2
2021-09-28,347.97,349.6,338.92,340.65,21710286.0,2
2021-09-27,349.805,355.15,347.08,353.58,15205843.0,2
2021-09-24,343.2387,354.35,342.37,352.96,18801933.0,2
2021-09-23,345.355,349.67,343.0,345.96,21806264.0,2
2021-09-22,347.23,349.84,340.6901,343.21,43692859.0,2
2021-09-21,358.5,360.04,355.19,357.48,11751917.0,2
2021-09-20,359.3,361.03,349.8,355.7,19822772.0,2
2021-09-17,371.405,371.41,361.59,364.72,26298966.0,2
2021-09-16,372.79,373.56,369.71,373.06,11934217.0,2
2021-09-15,377.0,377.555,367.67,373.92,17940297.0,2
2021-09-14,377.4,378.59,375.11,376.53,8711569.0,2
2021-09-13,381.68,381.75,374.3451,376.51,13026275.0,2
2021-09-10,381.361,383.79,378.26,378.69,11549595.0,2
2021-09-09,377.64,379.83,376.565,378.0,9098941.0,2
2021-09-08,380.16,380.87,374.79,377.57,11067166.0,2
2021-09-07,375.88,382.96,373.15,382.18,10798920.0,2
2021-09-03,374.75,377.16,373.11,376.26,7511356.0,2
2021-09-02,381.5,381.75,374.06,375.28,14838274.0,2
2021-09-01,379.59,384.33,378.81,382.05,11567163.0,2
2021-08-31,379.95,382.759,378.8,379.38,12345350.0,2
2021-08-30,372.56,381.49,370.52,380.66,13547261.0,2
2021-08-27,365.1,373.74,364.08,372.63,11219142.0,2
2021-08-26,368.375,369.44,364.13,364.38,7888683.0,2
2021-08-25,365.6,370.86,365.4,368.39,9684519.0,2
2021-08-24,363.66,367.9559,361.84,365.51,9235148.0,2
2021-08-23,359.44,365.69,359.1,363.35,10942007.0,2
2021-08-20,354.6,359.9898,353.31,359.37,8697667.0,2
2021-08-19,351.345,357.57,351.0,355.12,12004535.0,2
2021-08-18,356.25,359.86,355.15,355.45,10042381.0,2
2021-08-17,362.98,364.67,355.07,358.45,12328737.0,2
2021-08-16,362.52,366.95,357.38,366.56,11232269.0,2
2021-08-13,362.97,364.6607,361.48,363.18,7184414.0,2
2021-08-12,358.45,363.0,357.11,362.65,7175206.0,2
2021-08-11,362.1,362.36,357.81,359.96,8400332.0,2
2021-08-10,361.825,364.1,359.0435,361.13,7469878.0,2
2021-08-09,363.7623,365.775,360.75,361.61,7798872.0,2
2021-08-06,361.4,365.15,361.395,363.51,8925017.0,2
2021-08-05,359.64,363.9,356.9,362.97,10247207.0,2
2021-08-04,352.42,360.48,351.51,358.92,14180572.0,2
2021-08-03,352.73,353.7699,347.7,351.24,12406054.0,2
2021-08-02,358.1,359.4,350.74,351.95,13180439.0,2
2021-07-30,354.0,360.73,352.94,356.3,15976179.0,2
2021-07-29,361.0,365.52,356.74,358.32,32210926.0,2
2021-07-28,374.56,377.5499,366.93,373.28,29676910.0,2
2021-07-27,371.91,373.15,364.55,367.81,15705447.0,2
2021-07-26,369.58,374.44,368.22,372.46,14925222.0,2
2021-07-23,360.91,375.33,357.19,369.79,33694328.0,2
2021-07-22,346.68,351.54,345.21,351.19,12385441.0,2
2021-07-21,341.5,346.52,341.25,346.23,9279657.0,2
2021-07-20,338.8,343.45,334.5,341.66,11024277.0,2
2021-07-19,337.57,339.79,334.54,336.95,14372345.0,2
2021-07-16,344.91,345.9899,340.14,341.16,11026093.0,2
2021-07-15,349.2348,349.2348,340.22,344.46,14781594.0,2
2021-07-14,354.56,355.2,346.73,347.63,13894221.0,2
2021-07-13,351.5,358.49,348.8,352.09,11455963.0,2
2021-07-12,351.23,354.19,349.64,353.16,10018624.0,2
2021-07-09,345.32,350.71,345.265,350.42,13018694.0,2
2021-07-08,345.73,348.33,342.56,345.65,14406457.0,2
2021-07-07,355.26,356.49,350.0,350.49,14218866.0,2
2021-07-06,356.5,358.79,349.18,352.78,13488455.0,2
2021-07-02,355.1,356.44,352.62,354.7,11524614.0,2
2021-07-01,346.82,354.6699,346.5,354.39,17137021.0,2
2021-06-30,352.165,352.92,347.17,347.71,15107514.0,2
2021-06-29,356.27,356.74,349.05,351.89,21417305.0,2
2021-06-28,342.46,358.14,341.77,355.64,29156132.0,2
2021-06-25,342.59,344.12,339.68,341.37,14594444.0,2
2021-06-24,341.85,344.9,341.79,343.18,12329096.0,2
2021-06-23,339.35,343.4199,338.2,340.59,14817824.0,2
2021-06-22,332.685,339.92,332.6,339.03,15345299.0,2
2021-06-21,331.09,332.92,327.65,332.29,11337522.0,2
2021-06-18,334.53,336.15,329.0,329.66,23039457.0,2
2021-06-17,330.49,337.98,330.15,336.51,17794080.0,2
2021-06-16,336.695,337.55,328.72,331.08,17031281.0,2
2021-06-15,336.99,339.92,335.03,336.75,15795226.0,2
2021-06-14,331.9,336.82,329.81,336.77,12250799.0,2
2021-06-11,332.58,332.83,328.93,331.26,13587916.0,2
2021-06-10,330.785,333.94,328.545,332.46,13240229.0,2
2021-06-09,335.74,336.8,330.0,330.25,13727946.0,2
2021-06-08,336.7,338.2999,332.24,333.68,14580464.0,2
2021-06-07,329.48,337.69,328.93,336.58,20136707.0,2
2021-06-04,325.9,332.455,325.18,330.35,13289383.0,2
2021-06-03,325.78,327.375,323.48,326.04,12610788.0,2
2021-06-02,330.38,331.87,327.1215,329.15,11654275.0,2
2021-06-01,330.15,331.42,326.64,329.13,11765906.0,2
2021-05-28,331.0,332.8684,328.33,328.73,12037430.0,2
2021-05-27,328.0,333.78,326.76,332.75,20477726.0,2
2021-05-26,328.35,329.8299,325.82,327.66,9686917.0,2
2021-05-25,327.08,329.18,324.8,327.79,16436965.0,2
2021-05-24,318.21,325.95,318.03,324.63,16445356.0,2
2021-05-21,319.29,319.93,315.8101,316.23,13600901.0,2
2021-05-20,313.58,319.25,313.16,318.61,17320241.0,2
2021-05-19,304.185,314.66,303.57,313.59,19106244.0,2
2021-05-18,315.59,316.5,309.81,309.96,14522403.0,2
2021-05-17,313.55,315.68,311.58,315.46,15401343.0,2
2021-05-14,309.54,316.85,309.08,315.94,19245724.0,2
2021-05-13,306.0833,308.86,302.7701,305.26,18079160.0,2
2021-05-12,301.13,304.96,298.19,302.55,24641010.0,2
2021-05-11,300.75,306.84,299.69,306.53,18920086.0,2
2021-05-10,314.35,314.5786,304.83,305.97,24239170.0,2
2021-05-07,322.38,322.935,318.75,319.08,15916743.0,2
2021-05-06,314.52,320.24,313.275,320.02,19012241.0,2
2021-05-05,318.19,321.06,314.49,315.02,15577605.0,2
2021-05-04,320.025,322.19,313.12,318.36,24032557.0,2
2021-05-03,326.17,328.55,321.84,322.58,18719462.0,2
2021-04-30,326.1435,329.82,324.5,325.08,26332423.0,2
2021-04-29,330.12,331.81,321.61,329.51,56526771.0,2
2021-04-28,307.36,310.92,305.37,307.1,33907210.0,2
2021-04-27,304.28,305.34,301.11,303.57,15309256.0,2
